BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O3                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O                                                               
cross_section_Baohong_phelps.txt
--------------------------------------------------
N                                                               
cross_section_Baohong_phelps.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction N2                          0.8000    
A22    Mole fraction O2                          0.2000    
A23    Mole fraction O3                           0.000    
A24    Mole fraction O                            0.000    
A25    Mole fraction N                            0.000    
         102   10.23      0.9447      0.2007E+25  0.1871E+25  0.3089E+25  0.2004E+25  0.5622E-13  0.8763E-13   0.000      0.1103E-36   0.000      0.5370E-41  0.2101E-15  0.2308E-17  0.2078E-15 -0.1042E-36   2.995       5.000       1.000    
         103   10.43      0.9485      0.1993E+25  0.1873E+25  0.3071E+25  0.2004E+25  0.5644E-13  0.8824E-13   0.000      0.1094E-36   0.000      0.5261E-41  0.2170E-15  0.2325E-17  0.2147E-15 -0.1038E-36   2.995       5.000       1.000    
         104   10.64      0.9525      0.1980E+25  0.1874E+25  0.3053E+25  0.2004E+25  0.5665E-13  0.8884E-13   0.000      0.1086E-36   0.000      0.5155E-41  0.2241E-15  0.2342E-17  0.2218E-15 -0.1034E-36   3.567       10.00       2.000    
         105   10.85      0.9561      0.1967E+25  0.1876E+25  0.3036E+25  0.2004E+25  0.5685E-13  0.8943E-13   0.000      0.1078E-36   0.000      0.5053E-41  0.2314E-15  0.2359E-17  0.2291E-15 -0.1030E-36   3.567       5.000       1.000    
         106   11.06      0.9595      0.1954E+25  0.1877E+25  0.3020E+25  0.2004E+25  0.5705E-13  0.9001E-13   0.000      0.1070E-36   0.000      0.4954E-41  0.2389E-15  0.2375E-17  0.2366E-15 -0.1027E-36   3.567       5.000       1.000    
         107   11.27      0.9629      0.1942E+25  0.1878E+25  0.3003E+25  0.2004E+25  0.5724E-13  0.9058E-13   0.000      0.1063E-36   0.000      0.4859E-41  0.2466E-15  0.2391E-17  0.2442E-15 -0.1023E-36   3.567       5.000       1.000    
         108   11.48      0.9661      0.1930E+25  0.1879E+25  0.2988E+25  0.2004E+25  0.5743E-13  0.9114E-13   0.000      0.1056E-36   0.000      0.4766E-41  0.2544E-15  0.2406E-17  0.2520E-15 -0.1020E-36   3.567       5.000       1.000    
         109   11.70      0.9693      0.1918E+25  0.1881E+25  0.2973E+25  0.2004E+25  0.5762E-13  0.9169E-13   0.000      0.1049E-36   0.000      0.4677E-41  0.2625E-15  0.2422E-17  0.2601E-15 -0.1017E-36   3.567       5.000       1.000    
         110   11.91      0.9718      0.1907E+25  0.1881E+25  0.2959E+25  0.2004E+25  0.5779E-13  0.9224E-13   0.000      0.1043E-36   0.000      0.4590E-41  0.2707E-15  0.2437E-17  0.2683E-15 -0.1013E-36   3.567       5.000       1.000    
         111   12.13      0.9748      0.1896E+25  0.1882E+25  0.2945E+25  0.2004E+25  0.5797E-13  0.9277E-13   0.000      0.1037E-36   0.000      0.4506E-41  0.2791E-15  0.2451E-17  0.2767E-15 -0.1010E-36   3.567       4.000       1.000    
         112   12.36      0.9781      0.1886E+25  0.1883E+25  0.2930E+25  0.2003E+25  0.5815E-13  0.9327E-13   0.000      0.1031E-36   0.000      0.4424E-41  0.2879E-15  0.2466E-17  0.2854E-15 -0.1008E-36   4.248       9.000       2.000    
         113   12.58      0.9809      0.1875E+25  0.1884E+25  0.2916E+25  0.2003E+25  0.5832E-13  0.9379E-13   0.000      0.1025E-36   0.000      0.4345E-41  0.2967E-15  0.2480E-17  0.2942E-15 -0.1005E-36   4.248       5.000       1.000    
         114   12.80      0.9836      0.1865E+25  0.1884E+25  0.2902E+25  0.2003E+25  0.5849E-13  0.9431E-13   0.000      0.2323E-28   0.000      0.9727E-33  0.3058E-15  0.2494E-17  0.3033E-15 -0.2284E-28   5.060       10.00       2.000    
         115   13.03      0.9861      0.1856E+25  0.1885E+25  0.2889E+25  0.2003E+25  0.5865E-13  0.9478E-13   0.000      0.1516E-26   0.000      0.6267E-31  0.3151E-15  0.2508E-17  0.3125E-15 -0.1494E-26   6.026       10.00       2.000    
         116   13.26      0.9887      0.1846E+25  0.1885E+25  0.2876E+25  0.2002E+25  0.5882E-13  0.9527E-13   0.000      0.2321E-26   0.000      0.9480E-31  0.3247E-15  0.2521E-17  0.3220E-15 -0.2294E-26   6.026       5.000       1.000    
         117   13.49      0.9912      0.1837E+25  0.1886E+25  0.2863E+25  0.2002E+25  0.5898E-13  0.9577E-13   0.000      0.6968E-26   0.000      0.2812E-30  0.3344E-15  0.2535E-17  0.3318E-15 -0.6905E-26   7.177       10.00       2.000    
         118   13.73      0.9937      0.1828E+25  0.1886E+25  0.2851E+25  0.2001E+25  0.5914E-13  0.9624E-13   0.000      0.1054E-25   0.000      0.4200E-30  0.3443E-15  0.2548E-17  0.3417E-15 -0.1047E-25   7.177       5.000       1.000    
         119   13.96      0.9961      0.1819E+25  0.1887E+25  0.2839E+25  0.2001E+25  0.5929E-13  0.9670E-13   0.000      0.1577E-25   0.000      0.6210E-30  0.3545E-15  0.2561E-17  0.3519E-15 -0.1570E-25   7.177       5.000       1.000    
         120   14.20      0.9983      0.1810E+25  0.1887E+25  0.2827E+25  0.2000E+25  0.5944E-13  0.9715E-13   0.000      0.2216E-25   0.000      0.8619E-30  0.3650E-15  0.2574E-17  0.3623E-15 -0.2211E-25   8.548       10.00       2.000    
         121   14.44       1.001      0.1802E+25  0.1887E+25  0.2816E+25  0.2000E+25  0.5960E-13  0.9761E-13   0.000      0.3235E-25   0.000      0.1244E-29  0.3757E-15  0.2586E-17  0.3729E-15 -0.3237E-25   8.548       5.000       1.000    
         122   14.68       1.003      0.1794E+25  0.1888E+25  0.2804E+25  0.1999E+25  0.5975E-13  0.9805E-13   0.000      0.4682E-25   0.000      0.1778E-29  0.3866E-15  0.2599E-17  0.3838E-15 -0.4694E-25   8.548       5.000       1.000    
         123   14.92       1.005      0.1786E+25  0.1888E+25  0.2793E+25  0.1999E+25  0.5989E-13  0.9849E-13   0.000      0.6715E-25   0.000      0.2519E-29  0.3977E-15  0.2612E-17  0.3950E-15 -0.6747E-25   8.548       5.000       1.000    
         124   15.17       1.007      0.1778E+25  0.1889E+25  0.2782E+25  0.1999E+25  0.6004E-13  0.9892E-13   0.000      0.9548E-25   0.000      0.3540E-29  0.4091E-15  0.2624E-17  0.4064E-15 -0.9615E-25   8.548       5.000       1.000    
         125   15.42       1.009      0.1771E+25  0.1889E+25  0.2771E+25  0.1998E+25  0.6018E-13  0.9934E-13   0.000      0.1346E-24   0.000      0.4933E-29  0.4208E-15  0.2636E-17  0.4180E-15 -0.1359E-24   8.548       5.000       1.000    
         126   15.67       1.012      0.1762E+25  0.1889E+25  0.2760E+25  0.1997E+25  0.6034E-13  0.9981E-13   0.000      0.1892E-24   0.000      0.6854E-29  0.4325E-15  0.2650E-17  0.4301E-15 -0.1914E-24   10.18       10.00       2.000    
         127   15.92       1.014      0.1755E+25  0.1889E+25  0.2750E+25  0.1997E+25  0.6048E-13  0.1002E-12   0.000      0.2615E-24   0.000      0.9362E-29  0.4447E-15  0.2662E-17  0.4423E-15 -0.2651E-24   10.18       5.000       1.000    
         128   16.17       1.016      0.1748E+25  0.1889E+25  0.2740E+25  0.1996E+25  0.6062E-13  0.1006E-12   0.000      0.3588E-24   0.000      0.1269E-28  0.4571E-15  0.2674E-17  0.4547E-15 -0.3643E-24   10.18       5.000       1.000    
         129   16.43       1.018      0.1741E+25  0.1889E+25  0.2730E+25  0.1996E+25  0.6076E-13  0.1010E-12   0.000      0.4886E-24   0.000      0.1708E-28  0.4698E-15  0.2685E-17  0.4674E-15 -0.4971E-24   10.18       5.000       1.000    
         130   16.68       1.020      0.1734E+25  0.1890E+25  0.2720E+25  0.1995E+25  0.6090E-13  0.1014E-12   0.000      0.6606E-24   0.000      0.2283E-28  0.4828E-15  0.2697E-17  0.4803E-15 -0.6734E-24   10.18       5.000       1.000    
         131   16.94       1.022      0.1728E+25  0.1890E+25  0.2710E+25  0.1994E+25  0.6103E-13  0.1018E-12   0.000      0.8870E-24   0.000      0.3030E-28  0.4960E-15  0.2709E-17  0.4936E-15 -0.9058E-24   10.18       5.000       1.000    
         132   17.21       1.023      0.1721E+25  0.1890E+25  0.2700E+25  0.1994E+25  0.6116E-13  0.1022E-12   0.000      0.1183E-23   0.000      0.3995E-28  0.5096E-15  0.2720E-17  0.5071E-15 -0.1210E-23   10.18       5.000       1.000    
         133   17.47       1.025      0.1715E+25  0.1890E+25  0.2691E+25  0.1993E+25  0.6130E-13  0.1026E-12   0.000      0.1568E-23   0.000      0.5232E-28  0.5234E-15  0.2732E-17  0.5209E-15 -0.1606E-23   10.18       5.000       1.000    
         134   17.73       1.027      0.1709E+25  0.1890E+25  0.2682E+25  0.1992E+25  0.6143E-13  0.1029E-12   0.000      0.2064E-23   0.000      0.6811E-28  0.5374E-15  0.2743E-17  0.5349E-15 -0.2119E-23   10.18       5.000       1.000    
         135   18.00       1.029      0.1703E+25  0.1890E+25  0.2673E+25  0.1992E+25  0.6156E-13  0.1033E-12   0.000      0.2701E-23   0.000      0.8811E-28  0.5518E-15  0.2755E-17  0.5493E-15 -0.2777E-23   10.18       5.000       1.000    
         136   18.27       1.030      0.1697E+25  0.1890E+25  0.2664E+25  0.1991E+25  0.6169E-13  0.1037E-12   0.000      0.3513E-23   0.000      0.1133E-27  0.5665E-15  0.2766E-17  0.5640E-15 -0.3619E-23   10.18       5.000       1.000    
         137   18.54       1.032      0.1691E+25  0.1890E+25  0.2654E+25  0.1990E+25  0.6182E-13  0.1040E-12  0.2697E-30  0.4605E-23  0.8604E-35  0.1469E-27  0.5813E-15  0.2777E-17  0.5786E-15 -0.4751E-23   12.12       10.00       2.000    
         138   18.82       1.034      0.1685E+25  0.1890E+25  0.2645E+25  0.1989E+25  0.6195E-13  0.1044E-12  0.4088E-30  0.5918E-23  0.1289E-34  0.1867E-27  0.5966E-15  0.2789E-17  0.5939E-15 -0.6115E-23   12.12       5.000       1.000    
         139   19.09       1.035      0.1679E+25  0.1890E+25  0.2637E+25  0.1988E+25  0.6208E-13  0.1047E-12  0.6138E-30  0.7565E-23  0.1914E-34  0.2359E-27  0.6121E-15  0.2800E-17  0.6094E-15 -0.7829E-23   12.12       5.000       1.000    
         140   19.37       1.037      0.1674E+25  0.1890E+25  0.2628E+25  0.1987E+25  0.6220E-13  0.1051E-12  0.9135E-30  0.9619E-23  0.2817E-34  0.2967E-27  0.6280E-15  0.2811E-17  0.6253E-15 -0.9970E-23   12.12       5.000       1.000    
         141   19.65       1.039      0.1668E+25  0.1890E+25  0.2620E+25  0.1986E+25  0.6233E-13  0.1054E-12  0.1348E-29  0.1217E-22  0.4111E-34  0.3711E-27  0.6442E-15  0.2822E-17  0.6414E-15 -0.1263E-22   12.12       5.000       1.000    
         142   19.93       1.040      0.1663E+25  0.1890E+25  0.2611E+25  0.1986E+25  0.6246E-13  0.1058E-12  0.1971E-29  0.1531E-22  0.5947E-34  0.4620E-27  0.6607E-15  0.2834E-17  0.6579E-15 -0.1592E-22   12.12       5.000       1.000    
         143   20.21       1.042      0.1658E+25  0.1890E+25  0.2603E+25  0.1985E+25  0.6258E-13  0.1061E-12  0.2860E-29  0.1918E-22  0.8534E-34  0.5723E-27  0.6775E-15  0.2845E-17  0.6747E-15 -0.1997E-22   12.12       5.000       1.000    
         144   20.50       1.043      0.1653E+25  0.1890E+25  0.2595E+25  0.1984E+25  0.6271E-13  0.1064E-12  0.4117E-29  0.2391E-22  0.1215E-33  0.7056E-27  0.6946E-15  0.2856E-17  0.6918E-15 -0.2493E-22   12.12       5.000       1.000    
         145   20.79       1.045      0.1648E+25  0.1889E+25  0.2587E+25  0.1983E+25  0.6283E-13  0.1067E-12  0.5880E-29  0.2967E-22  0.1717E-33  0.8661E-27  0.7120E-15  0.2867E-17  0.7092E-15 -0.3098E-22   12.12       5.000       1.000    
         146   21.08       1.047      0.1643E+25  0.1889E+25  0.2579E+25  0.1982E+25  0.6296E-13  0.1071E-12  0.8336E-29  0.3665E-22  0.2407E-33  0.1058E-26  0.7298E-15  0.2878E-17  0.7270E-15 -0.3832E-22   12.12       5.000       1.000    
         147   21.37       1.048      0.1638E+25  0.1889E+25  0.2571E+25  0.1981E+25  0.6308E-13  0.1074E-12  0.1173E-28  0.4507E-22  0.3351E-33  0.1288E-26  0.7479E-15  0.2890E-17  0.7451E-15 -0.4720E-22   12.12       5.000       1.000    
         148   21.66       1.050      0.1633E+25  0.1889E+25  0.2563E+25  0.1980E+25  0.6321E-13  0.1077E-12  0.1639E-28  0.5520E-22  0.4633E-33  0.1560E-26  0.7664E-15  0.2901E-17  0.7635E-15 -0.5789E-22   12.12       5.000       1.000    
         149   21.96       1.051      0.1628E+25  0.1889E+25  0.2556E+25  0.1979E+25  0.6333E-13  0.1080E-12  0.2274E-28  0.6732E-22  0.6360E-33  0.1883E-26  0.7851E-15  0.2912E-17  0.7823E-15 -0.7070E-22   12.12       5.000       1.000    
         150   22.26       1.053      0.1624E+25  0.1889E+25  0.2548E+25  0.1978E+25  0.6346E-13  0.1083E-12  0.3134E-28  0.8178E-22  0.8673E-33  0.2263E-26  0.8043E-15  0.2923E-17  0.8014E-15 -0.8600E-22   12.12       5.000       1.000    
         151   22.55       1.054      0.1619E+25  0.1888E+25  0.2541E+25  0.1977E+25  0.6358E-13  0.1086E-12  0.4292E-28  0.9895E-22  0.1175E-32  0.2709E-26  0.8237E-15  0.2934E-17  0.8209E-15 -0.1042E-21   12.12       5.000       1.000    
         152   22.86       1.056      0.1615E+25  0.1888E+25  0.2533E+25  0.1976E+25  0.6371E-13  0.1089E-12  0.2634E-26  0.1206E-21  0.7138E-31  0.3267E-26  0.8436E-15  0.2946E-17  0.8408E-15 -0.1271E-21   14.42       10.00       2.000    
         153   23.16       1.057      0.1610E+25  0.1888E+25  0.2525E+25  0.1975E+25  0.6383E-13  0.1092E-12  0.3642E-26  0.1447E-21  0.9766E-31  0.3881E-26  0.8638E-15  0.2957E-17  0.8610E-15 -0.1528E-21   14.42       5.000       1.000    
         154   23.47       1.058      0.1606E+25  0.1887E+25  0.2518E+25  0.1974E+25  0.6396E-13  0.1095E-12  0.5005E-26  0.1731E-21  0.1328E-30  0.4594E-26  0.8843E-15  0.2968E-17  0.8815E-15 -0.1830E-21   14.42       5.000       1.000    
         155   23.77       1.060      0.1602E+25  0.1887E+25  0.2511E+25  0.1973E+25  0.6408E-13  0.1098E-12  0.6836E-26  0.2064E-21  0.1795E-30  0.5420E-26  0.9052E-15  0.2980E-17  0.9023E-15 -0.2184E-21   14.42       5.000       1.000    
         156   24.08       1.061      0.1597E+25  0.1887E+25  0.2503E+25  0.1972E+25  0.6421E-13  0.1101E-12  0.9282E-26  0.2451E-21  0.2413E-30  0.6372E-26  0.9264E-15  0.2991E-17  0.9236E-15 -0.2598E-21   14.42       5.000       1.000    
         157   24.39       1.063      0.1593E+25  0.1887E+25  0.2496E+25  0.1971E+25  0.6433E-13  0.1104E-12  0.1253E-25  0.2902E-21  0.3225E-30  0.7467E-26  0.9480E-15  0.3003E-17  0.9452E-15 -0.3080E-21   14.42       5.000       1.000    
         158   24.71       1.064      0.1589E+25  0.1886E+25  0.2489E+25  0.1970E+25  0.6446E-13  0.1107E-12  0.1683E-25  0.3425E-21  0.4286E-30  0.8723E-26  0.9700E-15  0.3014E-17  0.9672E-15 -0.3639E-21   14.42       5.000       1.000    
         159   25.02       1.066      0.1585E+25  0.1886E+25  0.2482E+25  0.1969E+25  0.6458E-13  0.1110E-12  0.2247E-25  0.4028E-21  0.5666E-30  0.1016E-25  0.9924E-15  0.3026E-17  0.9895E-15 -0.4287E-21   14.42       5.000       1.000    
         160   25.34       1.067      0.1581E+25  0.1886E+25  0.2475E+25  0.1968E+25  0.6471E-13  0.1113E-12  0.2985E-25  0.4724E-21  0.7451E-30  0.1179E-25  0.1015E-14  0.3038E-17  0.1012E-14 -0.5033E-21   14.42       5.000       1.000    
         161   25.66       1.069      0.1577E+25  0.1886E+25  0.2468E+25  0.1967E+25  0.6484E-13  0.1116E-12  0.3944E-25  0.5523E-21  0.9749E-30  0.1365E-25  0.1038E-14  0.3050E-17  0.1035E-14 -0.5892E-21   14.42       5.000       1.000    
         162   25.98       1.070      0.1573E+25  0.1885E+25  0.2461E+25  0.1966E+25  0.6496E-13  0.1118E-12  0.5186E-25  0.6439E-21  0.1269E-29  0.1576E-25  0.1062E-14  0.3062E-17  0.1059E-14 -0.6878E-21   14.42       5.000       1.000    
         163   26.31       1.072      0.1569E+25  0.1885E+25  0.2454E+25  0.1965E+25  0.6509E-13  0.1121E-12  0.6786E-25  0.7484E-21  0.1644E-29  0.1813E-25  0.1086E-14  0.3074E-17  0.1083E-14 -0.8005E-21   14.42       5.000       1.000    
         164   26.63       1.073      0.1565E+25  0.1885E+25  0.2447E+25  0.1964E+25  0.6522E-13  0.1124E-12  0.8837E-25  0.8675E-21  0.2120E-29  0.2082E-25  0.1110E-14  0.3086E-17  0.1107E-14 -0.9290E-21   14.42       5.000       1.000    
         165   26.96       1.075      0.1561E+25  0.1884E+25  0.2440E+25  0.1963E+25  0.6535E-13  0.1127E-12  0.1145E-24  0.1003E-20  0.2721E-29  0.2383E-25  0.1135E-14  0.3098E-17  0.1132E-14 -0.1075E-20   14.42       5.000       1.000    
         166   27.29       1.076      0.1557E+25  0.1884E+25  0.2434E+25  0.1962E+25  0.6548E-13  0.1129E-12  0.1478E-24  0.1156E-20  0.3477E-29  0.2721E-25  0.1160E-14  0.3110E-17  0.1157E-14 -0.1241E-20   14.42       5.000       1.000    
         167   27.62       1.077      0.1554E+25  0.1884E+25  0.2427E+25  0.1961E+25  0.6561E-13  0.1132E-12  0.1898E-24  0.1330E-20  0.4424E-29  0.3098E-25  0.1185E-14  0.3123E-17  0.1182E-14 -0.1429E-20   14.42       5.000       1.000    
         168   27.95       1.079      0.1550E+25  0.1883E+25  0.2420E+25  0.1959E+25  0.6574E-13  0.1135E-12  0.2428E-24  0.1525E-20  0.5603E-29  0.3520E-25  0.1211E-14  0.3135E-17  0.1208E-14 -0.1641E-20   14.42       5.000       1.000    
         169   28.29       1.081      0.1546E+25  0.1883E+25  0.2413E+25  0.1958E+25  0.6587E-13  0.1138E-12  0.3092E-24  0.1745E-20  0.7068E-29  0.3989E-25  0.1237E-14  0.3148E-17  0.1234E-14 -0.1881E-20   14.42       5.000       1.000    
         170   28.63       1.082      0.1542E+25  0.1883E+25  0.2407E+25  0.1957E+25  0.6601E-13  0.1140E-12  0.3921E-24  0.1992E-20  0.8879E-29  0.4510E-25  0.1264E-14  0.3161E-17  0.1261E-14 -0.2149E-20   14.42       5.000       1.000    
         171   28.97       1.084      0.1539E+25  0.1882E+25  0.2400E+25  0.1956E+25  0.6614E-13  0.1143E-12  0.4953E-24  0.2268E-20  0.1111E-28  0.5087E-25  0.1291E-14  0.3174E-17  0.1288E-14 -0.2450E-20   14.42       5.000       1.000    
         172   29.31       1.085      0.1535E+25  0.1881E+25  0.2393E+25  0.1955E+25  0.6626E-13  0.1145E-12  0.6335E-24  0.2586E-20  0.1408E-28  0.5745E-25  0.1319E-14  0.3186E-17  0.1315E-14 -0.2797E-20   17.13       10.00       2.000    
         173   29.65       1.087      0.1532E+25  0.1881E+25  0.2387E+25  0.1954E+25  0.6640E-13  0.1148E-12  0.7945E-24  0.2930E-20  0.1749E-28  0.6451E-25  0.1347E-14  0.3200E-17  0.1343E-14 -0.3174E-20   17.13       5.000       1.000    
         174   30.00       1.088      0.1528E+25  0.1881E+25  0.2380E+25  0.1953E+25  0.6654E-13  0.1151E-12  0.9927E-24  0.3314E-20  0.2165E-28  0.7227E-25  0.1375E-14  0.3213E-17  0.1371E-14 -0.3594E-20   17.13       5.000       1.000    
         175   30.35       1.090      0.1525E+25  0.1880E+25  0.2374E+25  0.1952E+25  0.6667E-13  0.1153E-12  0.1236E-23  0.3739E-20  0.2671E-28  0.8081E-25  0.1404E-14  0.3227E-17  0.1400E-14 -0.4061E-20   17.13       5.000       1.000    
         176   30.70       1.091      0.1521E+25  0.1880E+25  0.2367E+25  0.1951E+25  0.6681E-13  0.1156E-12  0.1533E-23  0.4211E-20  0.3283E-28  0.9016E-25  0.1434E-14  0.3241E-17  0.1429E-14 -0.4580E-20   17.13       5.000       1.000    
         177   31.05       1.093      0.1518E+25  0.1880E+25  0.2361E+25  0.1950E+25  0.6695E-13  0.1159E-12  0.1895E-23  0.4732E-20  0.4021E-28  0.1004E-24  0.1463E-14  0.3255E-17  0.1459E-14 -0.5153E-20   17.13       5.000       1.000    
         178   31.40       1.095      0.1515E+25  0.1879E+25  0.2354E+25  0.1950E+25  0.6709E-13  0.1161E-12  0.2335E-23  0.5307E-20  0.4910E-28  0.1116E-24  0.1493E-14  0.3270E-17  0.1489E-14 -0.5788E-20   17.13       5.000       1.000    
         179   31.76       1.097      0.1511E+25  0.1879E+25  0.2348E+25  0.1949E+25  0.6723E-13  0.1164E-12  0.2867E-23  0.5940E-20  0.5974E-28  0.1238E-24  0.1524E-14  0.3284E-17  0.1520E-14 -0.6487E-20   17.13       5.000       1.000    
         180   32.11       1.098      0.1508E+25  0.1879E+25  0.2341E+25  0.1948E+25  0.6738E-13  0.1167E-12  0.3509E-23  0.6636E-20  0.7247E-28  0.1370E-24  0.1555E-14  0.3299E-17  0.1551E-14 -0.7257E-20   17.13       5.000       1.000    
         181   32.47       1.100      0.1504E+25  0.1878E+25  0.2335E+25  0.1947E+25  0.6752E-13  0.1169E-12  0.4282E-23  0.7400E-20  0.8764E-28  0.1515E-24  0.1587E-14  0.3314E-17  0.1582E-14 -0.8104E-20   17.13       5.000       1.000    
         182   32.84       1.097      0.1501E+25  0.1877E+25  0.2338E+25  0.1955E+25  0.6764E-13  0.1172E-12  0.5206E-23  0.8233E-20  0.1057E-27  0.1671E-24  0.1618E-14  0.3329E-17  0.1614E-14 -0.9027E-20   17.13       5.000       1.000    
         183   33.20       1.099      0.1497E+25  0.1877E+25  0.2332E+25  0.1955E+25  0.6779E-13  0.1175E-12  0.6313E-23  0.9148E-20  0.1270E-27  0.1840E-24  0.1650E-14  0.3344E-17  0.1646E-14 -0.1004E-19   17.13       5.000       1.000    
         184   33.57       1.101      0.1494E+25  0.1877E+25  0.2326E+25  0.1954E+25  0.6794E-13  0.1177E-12  0.7633E-23  0.1015E-19  0.1522E-27  0.2023E-24  0.1683E-14  0.3360E-17  0.1679E-14 -0.1116E-19   17.13       5.000       1.000    
         185   33.93       1.102      0.1491E+25  0.1876E+25  0.2320E+25  0.1954E+25  0.6809E-13  0.1180E-12  0.9202E-23  0.1123E-19  0.1819E-27  0.2221E-24  0.1717E-14  0.3376E-17  0.1712E-14 -0.1237E-19   17.13       5.000       1.000    
         186   34.30       1.104      0.1488E+25  0.1876E+25  0.2314E+25  0.1954E+25  0.6824E-13  0.1182E-12  0.1106E-22  0.1242E-19  0.2168E-27  0.2433E-24  0.1750E-14  0.3393E-17  0.1746E-14 -0.1370E-19   17.13       5.000       1.000    
         187   34.67       1.106      0.1484E+25  0.1876E+25  0.2308E+25  0.1954E+25  0.6839E-13  0.1185E-12  0.1326E-22  0.1370E-19  0.2577E-27  0.2662E-24  0.1785E-14  0.3410E-17  0.1780E-14 -0.1514E-19   17.13       5.000       1.000    
