BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O3                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O                                                               
cross_section_Baohong_phelps.txt
--------------------------------------------------
N                                                               
cross_section_Baohong_phelps.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction N2                          0.8000    
A22    Mole fraction O2                          0.2000    
A23    Mole fraction O3                           0.000    
A24    Mole fraction O                            0.000    
A25    Mole fraction N                            0.000    
         661   43.92       1.168      0.1413E+25  0.1878E+25  0.2174E+25  0.2005E+25  0.7255E-13  0.1244E-12  0.4743E-21  0.9216E-19  0.7641E-26  0.1485E-23  0.2726E-14  0.3949E-17  0.2723E-14 -0.1071E-18   20.34       4.000       1.000    
         662   44.32       1.172      0.1411E+25  0.1879E+25  0.2169E+25  0.2010E+25  0.7275E-13  0.1247E-12  0.5376E-21  0.9836E-19  0.8597E-26  0.1573E-23  0.2772E-14  0.3979E-17  0.2768E-14 -0.1146E-18   20.34       4.000       1.000    
         663   44.74       1.176      0.1408E+25  0.1880E+25  0.2163E+25  0.2015E+25  0.7295E-13  0.1249E-12  0.6087E-21  0.1049E-18  0.9663E-26  0.1665E-23  0.2818E-14  0.4010E-17  0.2815E-14 -0.1226E-18   20.34       4.000       1.000    
         664   45.15       1.180      0.1405E+25  0.1881E+25  0.2158E+25  0.2020E+25  0.7316E-13  0.1252E-12  0.6885E-21  0.1118E-18  0.1085E-25  0.1762E-23  0.2865E-14  0.4042E-17  0.2861E-14 -0.1310E-18   20.34       4.000       1.000    
         665   45.57       1.184      0.1403E+25  0.1882E+25  0.2153E+25  0.2026E+25  0.7337E-13  0.1254E-12  0.7781E-21  0.1191E-18  0.1217E-25  0.1863E-23  0.2912E-14  0.4076E-17  0.2909E-14 -0.1400E-18   20.34       4.000       1.000    
         666   45.99       1.188      0.1400E+25  0.1882E+25  0.2147E+25  0.2033E+25  0.7359E-13  0.1257E-12  0.8785E-21  0.1268E-18  0.1365E-25  0.1969E-23  0.2961E-14  0.4110E-17  0.2957E-14 -0.1495E-18   20.34       4.000       1.000    
         667   46.42       1.192      0.1397E+25  0.1883E+25  0.2142E+25  0.2039E+25  0.7381E-13  0.1259E-12  0.9909E-21  0.1348E-18  0.1528E-25  0.2080E-23  0.3010E-14  0.4145E-17  0.3007E-14 -0.1596E-18   20.34       4.000       1.000    
         668   46.85       1.197      0.1394E+25  0.1885E+25  0.2137E+25  0.2046E+25  0.7403E-13  0.1261E-12  0.1117E-20  0.1434E-18  0.1710E-25  0.2195E-23  0.3060E-14  0.4182E-17  0.3056E-14 -0.1702E-18   20.34       4.000       1.000    
         669   47.28       1.202      0.1392E+25  0.1886E+25  0.2131E+25  0.2054E+25  0.7426E-13  0.1264E-12  0.1257E-20  0.1523E-18  0.1911E-25  0.2315E-23  0.3111E-14  0.4219E-17  0.3107E-14 -0.1815E-18   20.34       4.000       1.000    
         670   47.72       1.207      0.1389E+25  0.1887E+25  0.2126E+25  0.2062E+25  0.7449E-13  0.1266E-12  0.1414E-20  0.1617E-18  0.2134E-25  0.2441E-23  0.3162E-14  0.4258E-17  0.3159E-14 -0.1934E-18   20.34       4.000       1.000    
         671   48.16       1.212      0.1386E+25  0.1888E+25  0.2121E+25  0.2070E+25  0.7473E-13  0.1269E-12  0.1590E-20  0.1716E-18  0.2382E-25  0.2571E-23  0.3215E-14  0.4298E-17  0.3211E-14 -0.2060E-18   20.34       4.000       1.000    
         672   48.61       1.217      0.1383E+25  0.1890E+25  0.2115E+25  0.2078E+25  0.7497E-13  0.1272E-12  0.1787E-20  0.1821E-18  0.2657E-25  0.2709E-23  0.3268E-14  0.4340E-17  0.3265E-14 -0.2195E-18   24.14       8.000       2.000    
         673   49.06       1.223      0.1381E+25  0.1891E+25  0.2110E+25  0.2088E+25  0.7521E-13  0.1274E-12  0.2005E-20  0.1930E-18  0.2960E-25  0.2850E-23  0.3322E-14  0.4383E-17  0.3319E-14 -0.2335E-18   24.14       4.000       1.000    
         674   49.51       1.228      0.1378E+25  0.1893E+25  0.2104E+25  0.2097E+25  0.7546E-13  0.1277E-12  0.2247E-20  0.2045E-18  0.3294E-25  0.2998E-23  0.3377E-14  0.4427E-17  0.3374E-14 -0.2484E-18   24.14       4.000       1.000    
         675   49.97       1.234      0.1375E+25  0.1895E+25  0.2099E+25  0.2107E+25  0.7572E-13  0.1279E-12  0.2517E-20  0.2165E-18  0.3663E-25  0.3151E-23  0.3433E-14  0.4472E-17  0.3430E-14 -0.2640E-18   24.14       4.000       1.000    
         676   50.43       1.240      0.1372E+25  0.1897E+25  0.2094E+25  0.2117E+25  0.7598E-13  0.1282E-12  0.2817E-20  0.2290E-18  0.4070E-25  0.3309E-23  0.3490E-14  0.4519E-17  0.3487E-14 -0.2805E-18   24.14       4.000       1.000    
         677   50.90       1.247      0.1369E+25  0.1899E+25  0.2088E+25  0.2128E+25  0.7624E-13  0.1284E-12  0.3150E-20  0.2422E-18  0.4518E-25  0.3474E-23  0.3548E-14  0.4568E-17  0.3544E-14 -0.2979E-18   24.14       4.000       1.000    
         678   51.37       1.253      0.1367E+25  0.1901E+25  0.2083E+25  0.2140E+25  0.7651E-13  0.1287E-12  0.3519E-20  0.2559E-18  0.5012E-25  0.3645E-23  0.3607E-14  0.4618E-17  0.3603E-14 -0.3162E-18   24.14       4.000       1.000    
         679   51.85       1.260      0.1364E+25  0.1903E+25  0.2078E+25  0.2152E+25  0.7679E-13  0.1289E-12  0.3928E-20  0.2703E-18  0.5555E-25  0.3822E-23  0.3666E-14  0.4669E-17  0.3663E-14 -0.3356E-18   24.14       4.000       1.000    
         680   52.33       1.267      0.1361E+25  0.1906E+25  0.2072E+25  0.2164E+25  0.7706E-13  0.1292E-12  0.4382E-20  0.2853E-18  0.6152E-25  0.4006E-23  0.3727E-14  0.4723E-17  0.3723E-14 -0.3559E-18   24.14       4.000       1.000    
         681   52.81       1.274      0.1358E+25  0.1908E+25  0.2067E+25  0.2177E+25  0.7735E-13  0.1295E-12  0.4883E-20  0.3010E-18  0.6807E-25  0.4196E-23  0.3789E-14  0.4778E-17  0.3785E-14 -0.3773E-18   24.14       4.000       1.000    
         682   53.30       1.282      0.1356E+25  0.1911E+25  0.2062E+25  0.2190E+25  0.7764E-13  0.1297E-12  0.5438E-20  0.3174E-18  0.7526E-25  0.4392E-23  0.3851E-14  0.4834E-17  0.3848E-14 -0.3998E-18   24.14       4.000       1.000    
         683   53.79       1.290      0.1353E+25  0.1913E+25  0.2056E+25  0.2204E+25  0.7793E-13  0.1300E-12  0.6052E-20  0.3344E-18  0.8315E-25  0.4595E-23  0.3915E-14  0.4892E-17  0.3911E-14 -0.4234E-18   24.14       4.000       1.000    
         684   54.29       1.298      0.1350E+25  0.1916E+25  0.2051E+25  0.2219E+25  0.7823E-13  0.1303E-12  0.6729E-20  0.3522E-18  0.9180E-25  0.4805E-23  0.3980E-14  0.4953E-17  0.3976E-14 -0.4482E-18   24.14       4.000       1.000    
         685   54.79       1.306      0.1347E+25  0.1919E+25  0.2046E+25  0.2233E+25  0.7854E-13  0.1305E-12  0.7476E-20  0.3708E-18  0.1013E-24  0.5022E-23  0.4045E-14  0.5015E-17  0.4042E-14 -0.4743E-18   24.14       4.000       1.000    
         686   55.30       1.315      0.1345E+25  0.1923E+25  0.2041E+25  0.2249E+25  0.7885E-13  0.1308E-12  0.8300E-20  0.3901E-18  0.1116E-24  0.5246E-23  0.4112E-14  0.5079E-17  0.4108E-14 -0.5017E-18   24.14       4.000       1.000    
         687   55.81       1.324      0.1342E+25  0.1926E+25  0.2035E+25  0.2265E+25  0.7917E-13  0.1311E-12  0.9208E-20  0.4101E-18  0.1230E-24  0.5476E-23  0.4180E-14  0.5144E-17  0.4176E-14 -0.5305E-18   24.14       4.000       1.000    
         688   56.33       1.333      0.1339E+25  0.1930E+25  0.2030E+25  0.2281E+25  0.7949E-13  0.1313E-12  0.1021E-19  0.4310E-18  0.1353E-24  0.5714E-23  0.4249E-14  0.5212E-17  0.4245E-14 -0.5606E-18   24.14       4.000       1.000    
         689   56.85       1.342      0.1336E+25  0.1933E+25  0.2025E+25  0.2298E+25  0.7982E-13  0.1316E-12  0.1131E-19  0.4527E-18  0.1488E-24  0.5958E-23  0.4319E-14  0.5282E-17  0.4315E-14 -0.5922E-18   24.14       4.000       1.000    
         690   57.38       1.352      0.1334E+25  0.1937E+25  0.2020E+25  0.2316E+25  0.8015E-13  0.1319E-12  0.1252E-19  0.4752E-18  0.1636E-24  0.6210E-23  0.4391E-14  0.5354E-17  0.4386E-14 -0.6254E-18   24.14       4.000       1.000    
         691   57.91       1.362      0.1331E+25  0.1941E+25  0.2015E+25  0.2334E+25  0.8049E-13  0.1322E-12  0.1384E-19  0.4985E-18  0.1796E-24  0.6469E-23  0.4463E-14  0.5428E-17  0.4459E-14 -0.6600E-18   24.14       4.000       1.000    
         692   58.45       1.373      0.1328E+25  0.1945E+25  0.2009E+25  0.2353E+25  0.8083E-13  0.1324E-12  0.1530E-19  0.5228E-18  0.1971E-24  0.6735E-23  0.4537E-14  0.5504E-17  0.4532E-14 -0.6963E-18   24.14       4.000       1.000    
         693   58.99       1.383      0.1325E+25  0.1950E+25  0.2004E+25  0.2372E+25  0.8119E-13  0.1327E-12  0.1690E-19  0.5479E-18  0.2162E-24  0.7009E-23  0.4611E-14  0.5582E-17  0.4607E-14 -0.7343E-18   24.14       4.000       1.000    
         694   59.54       1.394      0.1322E+25  0.1954E+25  0.1999E+25  0.2391E+25  0.8154E-13  0.1330E-12  0.1866E-19  0.5739E-18  0.2369E-24  0.7289E-23  0.4687E-14  0.5663E-17  0.4683E-14 -0.7740E-18   24.14       4.000       1.000    
         695   60.09       1.406      0.1320E+25  0.1959E+25  0.1994E+25  0.2411E+25  0.8190E-13  0.1333E-12  0.2058E-19  0.6008E-18  0.2595E-24  0.7577E-23  0.4765E-14  0.5746E-17  0.4760E-14 -0.8156E-18   24.14       4.000       1.000    
         696   60.64       1.418      0.1317E+25  0.1964E+25  0.1989E+25  0.2432E+25  0.8227E-13  0.1336E-12  0.2268E-19  0.6287E-18  0.2840E-24  0.7872E-23  0.4843E-14  0.5831E-17  0.4839E-14 -0.8589E-18   24.14       4.000       1.000    
         697   61.20       1.430      0.1314E+25  0.1969E+25  0.1984E+25  0.2453E+25  0.8265E-13  0.1338E-12  0.2498E-19  0.6575E-18  0.3106E-24  0.8175E-23  0.4923E-14  0.5919E-17  0.4919E-14 -0.9042E-18   24.14       4.000       1.000    
         698   61.77       1.442      0.1311E+25  0.1975E+25  0.1979E+25  0.2475E+25  0.8303E-13  0.1341E-12  0.2750E-19  0.6873E-18  0.3394E-24  0.8484E-23  0.5004E-14  0.6009E-17  0.5000E-14 -0.9514E-18   24.14       4.000       1.000    
         699   62.34       1.456      0.1309E+25  0.1981E+25  0.1975E+25  0.2498E+25  0.8343E-13  0.1343E-12  0.3031E-19  0.7196E-18  0.3714E-24  0.8817E-23  0.5088E-14  0.6105E-17  0.5084E-14 -0.1003E-17   28.62       8.000       2.000    
         700   62.92       1.469      0.1306E+25  0.1987E+25  0.1970E+25  0.2521E+25  0.8382E-13  0.1346E-12  0.3332E-19  0.7514E-18  0.4053E-24  0.9141E-23  0.5172E-14  0.6200E-17  0.5168E-14 -0.1055E-17   28.62       4.000       1.000    
         701   63.50       1.483      0.1304E+25  0.1993E+25  0.1965E+25  0.2544E+25  0.8422E-13  0.1349E-12  0.3660E-19  0.7842E-18  0.4421E-24  0.9473E-23  0.5257E-14  0.6297E-17  0.5253E-14 -0.1108E-17   28.62       4.000       1.000    
         702   64.09       1.497      0.1301E+25  0.1999E+25  0.1960E+25  0.2567E+25  0.8462E-13  0.1352E-12  0.4018E-19  0.8180E-18  0.4818E-24  0.9811E-23  0.5344E-14  0.6397E-17  0.5339E-14 -0.1164E-17   28.62       4.000       1.000    
         703   64.69       1.511      0.1298E+25  0.2005E+25  0.1955E+25  0.2591E+25  0.8503E-13  0.1355E-12  0.4407E-19  0.8528E-18  0.5248E-24  0.1016E-22  0.5432E-14  0.6500E-17  0.5427E-14 -0.1222E-17   28.62       4.000       1.000    
         704   65.29       1.526      0.1295E+25  0.2012E+25  0.1950E+25  0.2615E+25  0.8545E-13  0.1358E-12  0.4831E-19  0.8887E-18  0.5713E-24  0.1051E-22  0.5521E-14  0.6605E-17  0.5516E-14 -0.1282E-17   28.62       4.000       1.000    
         705   65.89       1.541      0.1293E+25  0.2019E+25  0.1945E+25  0.2640E+25  0.8587E-13  0.1361E-12  0.5293E-19  0.9256E-18  0.6214E-24  0.1087E-22  0.5612E-14  0.6713E-17  0.5607E-14 -0.1344E-17   28.62       4.000       1.000    
         706   66.50       1.557      0.1290E+25  0.2026E+25  0.1941E+25  0.2665E+25  0.8630E-13  0.1364E-12  0.5795E-19  0.9636E-18  0.6756E-24  0.1123E-22  0.5704E-14  0.6823E-17  0.5700E-14 -0.1409E-17   28.62       4.000       1.000    
         707   67.12       1.573      0.1287E+25  0.2033E+25  0.1936E+25  0.2690E+25  0.8673E-13  0.1366E-12  0.6341E-19  0.1003E-17  0.7340E-24  0.1161E-22  0.5798E-14  0.6936E-17  0.5793E-14 -0.1476E-17   28.62       4.000       1.000    
         708   67.74       1.589      0.1284E+25  0.2041E+25  0.1931E+25  0.2716E+25  0.8717E-13  0.1369E-12  0.6934E-19  0.1043E-17  0.7969E-24  0.1198E-22  0.5894E-14  0.7052E-17  0.5889E-14 -0.1546E-17   28.62       4.000       1.000    
         709   68.37       1.606      0.1282E+25  0.2049E+25  0.1927E+25  0.2742E+25  0.8762E-13  0.1372E-12  0.7577E-19  0.1084E-17  0.8647E-24  0.1237E-22  0.5991E-14  0.7171E-17  0.5986E-14 -0.1618E-17   28.62       4.000       1.000    
         710   69.00       1.623      0.1279E+25  0.2057E+25  0.1922E+25  0.2768E+25  0.8807E-13  0.1375E-12  0.8275E-19  0.1126E-17  0.9377E-24  0.1276E-22  0.6089E-14  0.7292E-17  0.6084E-14 -0.1693E-17   28.62       4.000       1.000    
         711   69.64       1.640      0.1276E+25  0.2065E+25  0.1917E+25  0.2795E+25  0.8853E-13  0.1378E-12  0.9032E-19  0.1169E-17  0.1016E-23  0.1316E-22  0.6189E-14  0.7416E-17  0.6184E-14 -0.1770E-17   28.62       4.000       1.000    
         712   70.28       1.658      0.1274E+25  0.2074E+25  0.1913E+25  0.2822E+25  0.8899E-13  0.1381E-12  0.9852E-19  0.1214E-17  0.1101E-23  0.1356E-22  0.6291E-14  0.7543E-17  0.6286E-14 -0.1849E-17   28.62       4.000       1.000    
         713   70.93       1.677      0.1271E+25  0.2082E+25  0.1908E+25  0.2849E+25  0.8946E-13  0.1384E-12  0.1074E-18  0.1259E-17  0.1191E-23  0.1397E-22  0.6394E-14  0.7672E-17  0.6389E-14 -0.1931E-17   28.62       4.000       1.000    
         714   71.59       1.696      0.1268E+25  0.2091E+25  0.1904E+25  0.2876E+25  0.8993E-13  0.1387E-12  0.1170E-18  0.1306E-17  0.1289E-23  0.1438E-22  0.6500E-14  0.7805E-17  0.6494E-14 -0.2015E-17   28.62       4.000       1.000    
         715   72.25       1.715      0.1265E+25  0.2101E+25  0.1899E+25  0.2904E+25  0.9041E-13  0.1390E-12  0.1274E-18  0.1353E-17  0.1393E-23  0.1480E-22  0.6606E-14  0.7940E-17  0.6601E-14 -0.2102E-17   28.62       4.000       1.000    
         716   72.92       1.735      0.1263E+25  0.2110E+25  0.1895E+25  0.2932E+25  0.9089E-13  0.1393E-12  0.1386E-18  0.1402E-17  0.1505E-23  0.1523E-22  0.6715E-14  0.8078E-17  0.6710E-14 -0.2191E-17   28.62       4.000       1.000    
         717   73.60       1.755      0.1260E+25  0.2120E+25  0.1891E+25  0.2960E+25  0.9138E-13  0.1396E-12  0.1508E-18  0.1452E-17  0.1626E-23  0.1565E-22  0.6826E-14  0.8219E-17  0.6820E-14 -0.2282E-17   28.62       4.000       1.000    
         718   74.28       1.775      0.1257E+25  0.2130E+25  0.1886E+25  0.2988E+25  0.9187E-13  0.1399E-12  0.1639E-18  0.1503E-17  0.1754E-23  0.1609E-22  0.6938E-14  0.8363E-17  0.6932E-14 -0.2376E-17   28.62       4.000       1.000    
         719   74.97       1.796      0.1255E+25  0.2140E+25  0.1882E+25  0.3016E+25  0.9237E-13  0.1402E-12  0.1780E-18  0.1554E-17  0.1892E-23  0.1653E-22  0.7052E-14  0.8510E-17  0.7046E-14 -0.2472E-17   28.62       4.000       1.000    
         720   75.66       1.818      0.1252E+25  0.2151E+25  0.1878E+25  0.3045E+25  0.9288E-13  0.1405E-12  0.1932E-18  0.1607E-17  0.2040E-23  0.1697E-22  0.7168E-14  0.8659E-17  0.7162E-14 -0.2570E-17   28.62       4.000       1.000    
         721   76.36       1.839      0.1249E+25  0.2162E+25  0.1873E+25  0.3073E+25  0.9338E-13  0.1408E-12  0.2097E-18  0.1661E-17  0.2197E-23  0.1741E-22  0.7286E-14  0.8811E-17  0.7280E-14 -0.2669E-17   28.62       4.000       1.000    
         722   77.07       1.862      0.1247E+25  0.2172E+25  0.1869E+25  0.3102E+25  0.9390E-13  0.1411E-12  0.2273E-18  0.1716E-17  0.2366E-23  0.1786E-22  0.7405E-14  0.8967E-17  0.7400E-14 -0.2771E-17   28.62       4.000       1.000    
         723   77.78       1.884      0.1244E+25  0.2184E+25  0.1865E+25  0.3131E+25  0.9441E-13  0.1414E-12  0.2464E-18  0.1772E-17  0.2546E-23  0.1831E-22  0.7527E-14  0.9125E-17  0.7521E-14 -0.2874E-17   28.62       4.000       1.000    
         724   78.50       1.907      0.1241E+25  0.2195E+25  0.1861E+25  0.3160E+25  0.9494E-13  0.1417E-12  0.2670E-18  0.1830E-17  0.2740E-23  0.1878E-22  0.7651E-14  0.9287E-17  0.7646E-14 -0.2980E-17   33.92       8.000       2.000    
         725   79.23       1.931      0.1239E+25  0.2207E+25  0.1857E+25  0.3188E+25  0.9547E-13  0.1420E-12  0.2891E-18  0.1888E-17  0.2945E-23  0.1923E-22  0.7777E-14  0.9451E-17  0.7771E-14 -0.3086E-17   33.92       4.000       1.000    
         726   79.97       1.955      0.1236E+25  0.2219E+25  0.1853E+25  0.3217E+25  0.9599E-13  0.1423E-12  0.3127E-18  0.1947E-17  0.3164E-23  0.1969E-22  0.7905E-14  0.9617E-17  0.7899E-14 -0.3193E-17   33.92       4.000       1.000    
         727   80.71       1.979      0.1234E+25  0.2231E+25  0.1849E+25  0.3246E+25  0.9653E-13  0.1426E-12  0.3382E-18  0.2007E-17  0.3397E-23  0.2016E-22  0.8035E-14  0.9787E-17  0.8029E-14 -0.3301E-17   33.92       4.000       1.000    
         728   81.45       2.004      0.1231E+25  0.2244E+25  0.1845E+25  0.3275E+25  0.9706E-13  0.1429E-12  0.3655E-18  0.2068E-17  0.3645E-23  0.2062E-22  0.8167E-14  0.9959E-17  0.8161E-14 -0.3410E-17   33.92       4.000       1.000    
         729   82.21       2.029      0.1228E+25  0.2256E+25  0.1841E+25  0.3304E+25  0.9760E-13  0.1432E-12  0.3948E-18  0.2129E-17  0.3910E-23  0.2109E-22  0.8301E-14  0.1013E-16  0.8296E-14 -0.3518E-17   33.92       4.000       1.000    
         730   82.97       2.054      0.1226E+25  0.2269E+25  0.1837E+25  0.3332E+25  0.9815E-13  0.1435E-12  0.4262E-18  0.2192E-17  0.4191E-23  0.2155E-22  0.8438E-14  0.1031E-16  0.8432E-14 -0.3626E-17   33.92       4.000       1.000    
         731   83.74       2.080      0.1223E+25  0.2282E+25  0.1833E+25  0.3361E+25  0.9869E-13  0.1438E-12  0.4599E-18  0.2255E-17  0.4491E-23  0.2202E-22  0.8577E-14  0.1049E-16  0.8571E-14 -0.3734E-17   33.92       4.000       1.000    
         732   84.51       2.106      0.1221E+25  0.2296E+25  0.1829E+25  0.3390E+25  0.9924E-13  0.1441E-12  0.4960E-18  0.2320E-17  0.4809E-23  0.2249E-22  0.8718E-14  0.1067E-16  0.8712E-14 -0.3840E-17   33.92       4.000       1.000    
         733   85.30       2.133      0.1218E+25  0.2309E+25  0.1825E+25  0.3418E+25  0.9979E-13  0.1444E-12  0.5347E-18  0.2385E-17  0.5147E-23  0.2296E-22  0.8861E-14  0.1086E-16  0.8855E-14 -0.3946E-17   33.92       4.000       1.000    
         734   86.09       2.160      0.1215E+25  0.2323E+25  0.1821E+25  0.3447E+25  0.1003E-12  0.1447E-12  0.5760E-18  0.2451E-17  0.5505E-23  0.2343E-22  0.9007E-14  0.1105E-16  0.9001E-14 -0.4049E-17   33.92       4.000       1.000    
         735   86.88       2.187      0.1213E+25  0.2337E+25  0.1817E+25  0.3475E+25  0.1009E-12  0.1450E-12  0.6202E-18  0.2518E-17  0.5886E-23  0.2389E-22  0.9155E-14  0.1124E-16  0.9149E-14 -0.4149E-17   33.92       4.000       1.000    
         736   87.69       2.215      0.1210E+25  0.2351E+25  0.1813E+25  0.3503E+25  0.1015E-12  0.1453E-12  0.6675E-18  0.2585E-17  0.6290E-23  0.2436E-22  0.9306E-14  0.1143E-16  0.9300E-14 -0.4247E-17   33.92       4.000       1.000    
         737   88.50       2.243      0.1208E+25  0.2366E+25  0.1810E+25  0.3532E+25  0.1020E-12  0.1456E-12  0.7180E-18  0.2654E-17  0.6718E-23  0.2483E-22  0.9459E-14  0.1163E-16  0.9453E-14 -0.4340E-17   33.92       4.000       1.000    
         738   89.32       2.271      0.1205E+25  0.2380E+25  0.1806E+25  0.3560E+25  0.1026E-12  0.1459E-12  0.7720E-18  0.2723E-17  0.7171E-23  0.2529E-22  0.9615E-14  0.1183E-16  0.9609E-14 -0.4429E-17   33.92       4.000       1.000    
         739   90.15       2.300      0.1203E+25  0.2395E+25  0.1802E+25  0.3587E+25  0.1032E-12  0.1462E-12  0.8295E-18  0.2792E-17  0.7652E-23  0.2576E-22  0.9773E-14  0.1203E-16  0.9767E-14 -0.4513E-17   33.92       4.000       1.000    
         740   90.98       2.329      0.1200E+25  0.2410E+25  0.1798E+25  0.3615E+25  0.1037E-12  0.1466E-12  0.8910E-18  0.2863E-17  0.8160E-23  0.2622E-22  0.9934E-14  0.1223E-16  0.9928E-14 -0.4591E-17   33.92       4.000       1.000    
         741   91.83       2.358      0.1198E+25  0.2425E+25  0.1795E+25  0.3643E+25  0.1043E-12  0.1469E-12  0.9565E-18  0.2933E-17  0.8698E-23  0.2668E-22  0.1010E-13  0.1244E-16  0.1009E-13 -0.4661E-17   33.92       4.000       1.000    
         742   92.68       2.388      0.1195E+25  0.2441E+25  0.1791E+25  0.3670E+25  0.1049E-12  0.1472E-12  0.1026E-17  0.3005E-17  0.9266E-23  0.2713E-22  0.1026E-13  0.1265E-16  0.1026E-13 -0.4724E-17   33.92       4.000       1.000    
         743   93.53       2.418      0.1193E+25  0.2456E+25  0.1787E+25  0.3697E+25  0.1054E-12  0.1475E-12  0.1101E-17  0.3077E-17  0.9867E-23  0.2758E-22  0.1043E-13  0.1286E-16  0.1043E-13 -0.4778E-17   33.92       4.000       1.000    
         744   94.40       2.448      0.1190E+25  0.2472E+25  0.1784E+25  0.3724E+25  0.1060E-12  0.1478E-12  0.1180E-17  0.3149E-17  0.1050E-22  0.2803E-22  0.1061E-13  0.1307E-16  0.1060E-13 -0.4822E-17   33.92       4.000       1.000    
         745   95.27       2.479      0.1188E+25  0.2488E+25  0.1780E+25  0.3751E+25  0.1066E-12  0.1481E-12  0.1264E-17  0.3223E-17  0.1117E-22  0.2848E-22  0.1078E-13  0.1328E-16  0.1077E-13 -0.4854E-17   33.92       4.000       1.000    
         746   96.16       2.510      0.1185E+25  0.2504E+25  0.1776E+25  0.3778E+25  0.1071E-12  0.1484E-12  0.1354E-17  0.3296E-17  0.1188E-22  0.2892E-22  0.1096E-13  0.1350E-16  0.1095E-13 -0.4874E-17   33.92       4.000       1.000    
         747   97.05       2.541      0.1183E+25  0.2520E+25  0.1773E+25  0.3804E+25  0.1077E-12  0.1487E-12  0.1449E-17  0.3370E-17  0.1263E-22  0.2936E-22  0.1114E-13  0.1372E-16  0.1113E-13 -0.4880E-17   33.92       4.000       1.000    
         748   97.95       2.572      0.1180E+25  0.2537E+25  0.1769E+25  0.3831E+25  0.1083E-12  0.1490E-12  0.1550E-17  0.3444E-17  0.1341E-22  0.2979E-22  0.1132E-13  0.1394E-16  0.1131E-13 -0.4871E-17   33.92       4.000       1.000    
         749   98.85       2.604      0.1178E+25  0.2553E+25  0.1766E+25  0.3857E+25  0.1089E-12  0.1493E-12  0.1658E-17  0.3519E-17  0.1424E-22  0.3022E-22  0.1151E-13  0.1417E-16  0.1150E-13 -0.4845E-17   33.92       4.000       1.000    
         750   99.77       2.636      0.1175E+25  0.2570E+25  0.1762E+25  0.3883E+25  0.1094E-12  0.1497E-12  0.1773E-17  0.3594E-17  0.1512E-22  0.3065E-22  0.1170E-13  0.1439E-16  0.1169E-13 -0.4801E-17   40.19       8.000       2.000    
